109	113	114    208    233
109	114	208    209    233
109	208	209    228    233
113	114	208    213    233
114	208	209    213    233
114	209	213    214    233
109	209	228    229    233
108	113	208    232    233
108	208	228    232    233
113	208	213    232    233
109	110	114    209    234
109	110	209    229    234
110	114	115    209    234
110	115	209    210    234
110	209	210    229    234
114	115	209    214    234
115	209	210    214    234
115	210	214    215    234
110	210	229    230    234
109	114	209    233    234
109	209	229    233    234
114	209	214    233    234
110	115	210    234    235
110	210	230    234    235
115	210	215    234    235
111	112	116    211    236
111	112	211    231    236
112	116	117    211    236
112	117	211    212    236
112	211	212    231    236
116	117	211    216    236
117	211	212    216    236
117	212	216    217    236
112	212	231    232    236
112	113	117    212    237
112	113	212    232    237
113	117	118    212    237
113	118	212    213    237
113	212	213    232    237
117	118	212    217    237
118	212	213    217    237
118	213	217    218    237
113	213	232    233    237
112	117	212    236    237
112	212	232    236    237
117	212	217    236    237
113	114	118    213    238
113	114	213    233    238
114	118	119    213    238
114	119	213    214    238
114	213	214    233    238
118	119	213    218    238
119	213	214    218    238
119	214	218    219    238
114	214	233    234    238
113	118	213    237    238
113	213	233    237    238
118	213	218    237    238
114	115	119    214    239
114	115	214    234    239
115	119	120    214    239
115	120	214    215    239
115	214	215    234    239
119	120	214    219    239
120	214	215    219    239
120	215	219    220    239
115	215	234    235    239
114	119	214    238    239
114	214	234    238    239
119	214	219    238    239
115	120	215    239    240
115	215	235    239    240
120	215	220    239    240
116	117	121    216    241
116	117	216    236    241
117	121	122    216    241
117	122	216    217    241
117	216	217    236    241
121	122	216    221    241
122	216	217    221    241
122	217	221    222    241
117	217	236    237    241
117	118	122    217    242
117	118	217    237    242
118	122	123    217    242
118	123	217    218    242
118	217	218    237    242
122	123	217    222    242
123	217	218    222    242
123	218	222    223    242
118	218	237    238    242
117	122	217    241    242
117	217	237    241    242
122	217	222    241    242
118	119	123    218    243
118	119	218    238    243
119	123	124    218    243
119	124	218    219    243
119	218	219    238    243
123	124	218    223    243
124	218	219    223    243
124	219	223    224    243
119	219	238    239    243
118	123	218    242    243
118	218	238    242    243
123	218	223    242    243
119	120	124    219    244
119	120	219    239    244
120	124	125    219    244
120	125	219    220    244
120	219	220    239    244
124	125	219    224    244
125	219	220    224    244
125	220	224    225    244
120	220	239    240    244
119	124	219    243    244
119	219	239    243    244
124	219	224    243    244
120	125	220    244    245
120	220	240    244    245
125	220	225    244    245
121	122	221    241    246
122	221	222    241    246
122	222	241    242    246
122	123	222    242    247
122	222	242    246    247
123	222	223    242    247
123	223	242    243    247
123	124	223    243    248
123	223	243    247    248
124	223	224    243    248
124	224	243    244    248
124	125	224    244    249
124	224	244    248    249
125	224	225    244    249
125	225	244    245    249
125	225	245    249    250
126	127	131    151    251
127	131	132    151    251
127	132	151    152    251
131	132	151    156    251
132	151	152    156    251
132	152	156    157    251
127	128	132    152    252
127	132	152    251    252
128	132	133    152    252
128	133	152    153    252
132	133	152    157    252
132	152	157    251    252
133	152	153    157    252
133	153	157    158    252
128	129	133    153    253
128	133	153    252    253
129	133	134    153    253
129	134	153    154    253
133	134	153    158    253
133	153	158    252    253
134	153	154    158    253
134	154	158    159    253
129	130	134    154    254
129	134	154    253    254
130	134	135    154    254
130	135	154    155    254
134	135	154    159    254
134	154	159    253    254
135	154	155    159    254
135	155	159    160    254
130	135	155    254    255
135	155	160    254    255
131	132	136    156    256
131	132	156    251    256
132	136	137    156    256
132	137	156    157    256
132	156	157    251    256
136	137	156    161    256
137	156	157    161    256
137	157	161    162    256
132	157	251    252    256
132	133	137    157    257
132	133	157    252    257
133	137	138    157    257
133	138	157    158    257
133	157	158    252    257
137	138	157    162    257
138	157	158    162    257
138	158	162    163    257
133	158	252    253    257
132	137	157    256    257
132	157	252    256    257
137	157	162    256    257
133	134	138    158    258
133	134	158    253    258
134	138	139    158    258
134	139	158    159    258
134	158	159    253    258
138	139	158    163    258
139	158	159    163    258
139	159	163    164    258
134	159	253    254    258
133	138	158    257    258
133	158	253    257    258
138	158	163    257    258
134	135	139    159    259
134	135	159    254    259
135	139	140    159    259
135	140	159    160    259
135	159	160    254    259
139	140	159    164    259
140	159	160    164    259
140	160	164    165    259
135	160	254    255    259
134	139	159    258    259
134	159	254    258    259
139	159	164    258    259
135	140	160    259    260
135	160	255    259    260
140	160	165    259    260
136	137	141    161    261
136	137	161    256    261
137	141	142    161    261
137	142	161    162    261
137	161	162    256    261
141	142	161    166    261
142	161	162    166    261
142	162	166    167    261
137	162	256    257    261
137	138	142    162    262
137	138	162    257    262
138	142	143    162    262
138	143	162    163    262
138	162	163    257    262
142	143	162    167    262
143	162	163    167    262
143	163	167    168    262
138	163	257    258    262
137	142	162    261    262
137	162	257    261    262
142	162	167    261    262
138	139	143    163    263
138	139	163    258    263
139	143	144    163    263
139	144	163    164    263
139	163	164    258    263
143	144	163    168    263
144	163	164    168    263
144	164	168    169    263
139	164	258    259    263
138	143	163    262    263
138	163	258    262    263
143	163	168    262    263
139	140	144    164    264
139	140	164    259    264
140	144	145    164    264
140	145	164    165    264
140	164	165    259    264
144	145	164    169    264
145	164	165    169    264
145	165	169    170    264
140	165	259    260    264
139	144	164    263    264
139	164	259    263    264
144	164	169    263    264
140	145	165    264    265
140	165	260    264    265
145	165	170    264    265
141	142	146    166    266
141	142	166    261    266
142	146	147    166    266
142	147	166    167    266
142	166	167    261    266
146	147	166    171    266
147	166	167    171    266
147	167	171    172    266
142	167	261    262    266
142	143	147    167    267
142	143	167    262    267
143	147	148    167    267
143	148	167    168    267
143	167	168    262    267
147	148	167    172    267
148	167	168    172    267
148	168	172    173    267
143	168	262    263    267
142	147	167    266    267
142	167	262    266    267
147	167	172    266    267
143	144	148    168    268
143	144	168    263    268
144	148	149    168    268
144	149	168    169    268
144	168	169    263    268
148	149	168    173    268
149	168	169    173    268
149	169	173    174    268
144	169	263    264    268
143	148	168    267    268
143	168	263    267    268
148	168	173    267    268
144	145	149    169    269
144	145	169    264    269
145	149	150    169    269
145	150	169    170    269
145	169	170    264    269
149	150	169    174    269
150	169	170    174    269
150	170	174    175    269
145	170	264    265    269
144	149	169    268    269
144	169	264    268    269
149	169	174    268    269
145	150	170    269    270
145	170	265    269    270
150	170	175    269    270
146	147	171    266    271
147	171	172    266    271
147	172	266    267    271
147	148	172    267    272
147	172	267    271    272
148	172	173    267    272
148	173	267    268    272
148	149	173    268    273
148	173	268    272    273
149	173	174    268    273
149	174	268    269    273
149	150	174    269    274
149	174	269    273    274
150	174	175    269    274
150	175	269    270    274
150	175	270    274    275
151	152	156    176    276
151	152	156    251    276
152	156	157    176    276
152	156	157    251    276
152	157	176    177    276
156	157	176    181    276
157	176	177    181    276
157	177	181    182    276
152	157	251    252    276
156	157	251    256    276
157	251	252    256    276
157	252	256    257    276
152	153	157    177    277
152	153	157    252    277
153	157	158    177    277
153	157	158    252    277
153	158	177    178    277
157	158	177    182    277
158	177	178    182    277
158	178	182    183    277
153	158	252    253    277
157	158	252    257    277
158	252	253    257    277
158	253	257    258    277
152	157	177    276    277
152	157	252    276    277
157	177	182    276    277
157	252	257    276    277
153	154	158    178    278
153	154	158    253    278
154	158	159    178    278
154	158	159    253    278
154	159	178    179    278
158	159	178    183    278
159	178	179    183    278
159	179	183    184    278
154	159	253    254    278
158	159	253    258    278
159	253	254    258    278
159	254	258    259    278
153	158	178    277    278
153	158	253    277    278
158	178	183    277    278
158	253	258    277    278
154	155	159    179    279
154	155	159    254    279
155	159	160    179    279
155	159	160    254    279
155	160	179    180    279
159	160	179    184    279
160	179	180    184    279
160	180	184    185    279
155	160	254    255    279
159	160	254    259    279
160	254	255    259    279
160	255	259    260    279
154	159	179    278    279
154	159	254    278    279
159	179	184    278    279
159	254	259    278    279
155	160	180    279    280
155	160	255    279    280
160	180	185    279    280
160	255	260    279    280
156	157	161    181    281
156	157	161    256    281
157	161	162    181    281
157	161	162    256    281
157	162	181    182    281
161	162	181    186    281
162	181	182    186    281
162	182	186    187    281
157	162	256    257    281
161	162	256    261    281
162	256	257    261    281
162	257	261    262    281
156	157	181    276    281
156	157	256    276    281
157	181	182    276    281
157	256	257    276    281
157	182	276    277    281
157	257	276    277    281
157	158	162    182    282
157	158	162    257    282
158	162	163    182    282
158	162	163    257    282
158	163	182    183    282
162	163	182    187    282
163	182	183    187    282
163	183	187    188    282
158	163	257    258    282
162	163	257    262    282
163	257	258    262    282
163	258	262    263    282
157	158	182    277    282
157	158	257    277    282
158	182	183    277    282
158	257	258    277    282
158	183	277    278    282
158	258	277    278    282
157	162	182    281    282
157	162	257    281    282
162	182	187    281    282
162	257	262    281    282
157	182	277    281    282
157	257	277    281    282
158	159	163    183    283
158	159	163    258    283
159	163	164    183    283
159	163	164    258    283
159	164	183    184    283
163	164	183    188    283
164	183	184    188    283
164	184	188    189    283
159	164	258    259    283
163	164	258    263    283
164	258	259    263    283
164	259	263    264    283
158	159	183    278    283
158	159	258    278    283
159	183	184    278    283
159	258	259    278    283
159	184	278    279    283
159	259	278    279    283
158	163	183    282    283
158	163	258    282    283
163	183	188    282    283
163	258	263    282    283
158	183	278    282    283
158	258	278    282    283
159	160	164    184    284
159	160	164    259    284
160	164	165    184    284
160	164	165    259    284
160	165	184    185    284
164	165	184    189    284
165	184	185    189    284
165	185	189    190    284
160	165	259    260    284
164	165	259    264    284
165	259	260    264    284
165	260	264    265    284
159	160	184    279    284
159	160	259    279    284
160	184	185    279    284
160	259	260    279    284
160	185	279    280    284
160	260	279    280    284
159	164	184    283    284
159	164	259    283    284
164	184	189    283    284
164	259	264    283    284
159	184	279    283    284
159	259	279    283    284
160	165	185    284    285
160	165	260    284    285
165	185	190    284    285
165	260	265    284    285
160	185	280    284    285
160	260	280    284    285
161	162	166    186    286
161	162	166    261    286
162	166	167    186    286
162	166	167    261    286
162	167	186    187    286
166	167	186    191    286
167	186	187    191    286
167	187	191    192    286
162	167	261    262    286
166	167	261    266    286
167	261	262    266    286
167	262	266    267    286
161	162	186    281    286
161	162	261    281    286
162	186	187    281    286
162	261	262    281    286
162	187	281    282    286
162	262	281    282    286
162	163	167    187    287
162	163	167    262    287
163	167	168    187    287
163	167	168    262    287
163	168	187    188    287
167	168	187    192    287
168	187	188    192    287
168	188	192    193    287
163	168	262    263    287
167	168	262    267    287
168	262	263    267    287
168	263	267    268    287
162	163	187    282    287
162	163	262    282    287
163	187	188    282    287
163	262	263    282    287
163	188	282    283    287
163	263	282    283    287
162	167	187    286    287
162	167	262    286    287
167	187	192    286    287
167	262	267    286    287
162	187	282    286    287
162	262	282    286    287
163	164	168    188    288
163	164	168    263    288
164	168	169    188    288
164	168	169    263    288
164	169	188    189    288
168	169	188    193    288
169	188	189    193    288
169	189	193    194    288
164	169	263    264    288
168	169	263    268    288
169	263	264    268    288
169	264	268    269    288
163	164	188    283    288
163	164	263    283    288
164	188	189    283    288
164	263	264    283    288
164	189	283    284    288
164	264	283    284    288
163	168	188    287    288
163	168	263    287    288
168	188	193    287    288
168	263	268    287    288
163	188	283    287    288
163	263	283    287    288
164	165	169    189    289
164	165	169    264    289
165	169	170    189    289
165	169	170    264    289
165	170	189    190    289
169	170	189    194    289
170	189	190    194    289
170	190	194    195    289
165	170	264    265    289
169	170	264    269    289
170	264	265    269    289
170	265	269    270    289
164	165	189    284    289
164	165	264    284    289
165	189	190    284    289
165	264	265    284    289
165	190	284    285    289
165	265	284    285    289
164	169	189    288    289
164	169	264    288    289
169	189	194    288    289
169	264	269    288    289
164	189	284    288    289
164	264	284    288    289
165	170	190    289    290
165	170	265    289    290
170	190	195    289    290
170	265	270    289    290
165	190	285    289    290
165	265	285    289    290
166	167	171    191    291
166	167	171    266    291
167	171	172    191    291
167	171	172    266    291
167	172	191    192    291
171	172	191    196    291
172	191	192    196    291
172	192	196    197    291
167	172	266    267    291
171	172	266    271    291
172	266	267    271    291
172	267	271    272    291
166	167	191    286    291
166	167	266    286    291
167	191	192    286    291
167	266	267    286    291
167	192	286    287    291
167	267	286    287    291
167	168	172    192    292
167	168	172    267    292
168	172	173    192    292
168	172	173    267    292
168	173	192    193    292
172	173	192    197    292
173	192	193    197    292
173	193	197    198    292
168	173	267    268    292
172	173	267    272    292
173	267	268    272    292
173	268	272    273    292
167	168	192    287    292
167	168	267    287    292
168	192	193    287    292
168	267	268    287    292
168	193	287    288    292
168	268	287    288    292
167	172	192    291    292
167	172	267    291    292
172	192	197    291    292
172	267	272    291    292
167	192	287    291    292
167	267	287    291    292
168	169	173    193    293
168	169	173    268    293
169	173	174    193    293
169	173	174    268    293
169	174	193    194    293
173	174	193    198    293
174	193	194    198    293
174	194	198    199    293
169	174	268    269    293
173	174	268    273    293
174	268	269    273    293
174	269	273    274    293
168	169	193    288    293
168	169	268    288    293
169	193	194    288    293
169	268	269    288    293
169	194	288    289    293
169	269	288    289    293
168	173	193    292    293
168	173	268    292    293
173	193	198    292    293
173	268	273    292    293
168	193	288    292    293
168	268	288    292    293
169	170	174    194    294
169	170	174    269    294
170	174	175    194    294
170	174	175    269    294
170	175	194    195    294
174	175	194    199    294
175	194	195    199    294
175	195	199    200    294
170	175	269    270    294
174	175	269    274    294
175	269	270    274    294
175	270	274    275    294
169	170	194    289    294
169	170	269    289    294
170	194	195    289    294
170	269	270    289    294
170	195	289    290    294
170	270	289    290    294
169	174	194    293    294
169	174	269    293    294
174	194	199    293    294
174	269	274    293    294
169	194	289    293    294
169	269	289    293    294
170	175	195    294    295
170	175	270    294    295
175	195	200    294    295
175	270	275    294    295
170	195	290    294    295
170	270	290    294    295
171	172	196    291    296
171	172	271    291    296
172	196	197    291    296
172	271	272    291    296
172	197	291    292    296
172	272	291    292    296
172	173	197    292    297
172	173	272    292    297
173	197	198    292    297
173	272	273    292    297
173	198	292    293    297
173	273	292    293    297
172	197	292    296    297
172	272	292    296    297
173	174	198    293    298
173	174	273    293    298
174	198	199    293    298
174	273	274    293    298
174	199	293    294    298
174	274	293    294    298
173	198	293    297    298
173	273	293    297    298
174	175	199    294    299
174	175	274    294    299
175	199	200    294    299
175	274	275    294    299
175	200	294    295    299
175	275	294    295    299
174	199	294    298    299
174	274	294    298    299
175	200	295    299    300
175	275	295    299    300
176	177	181    201    301
176	177	181    276    301
177	181	182    201    301
177	181	182    276    301
177	182	201    202    301
181	182	201    206    301
182	201	202    206    301
182	202	206    207    301
177	182	276    277    301
181	182	276    281    301
182	276	277    281    301
182	277	281    282    301
177	178	182    202    302
177	178	182    277    302
178	182	183    202    302
178	182	183    277    302
178	183	202    203    302
182	183	202    207    302
183	202	203    207    302
183	203	207    208    302
178	183	277    278    302
182	183	277    282    302
183	277	278    282    302
183	278	282    283    302
177	182	202    301    302
177	182	277    301    302
182	202	207    301    302
182	277	282    301    302
178	179	183    203    303
178	179	183    278    303
179	183	184    203    303
179	183	184    278    303
179	184	203    204    303
183	184	203    208    303
184	203	204    208    303
184	204	208    209    303
179	184	278    279    303
183	184	278    283    303
184	278	279    283    303
184	279	283    284    303
178	183	203    302    303
178	183	278    302    303
183	203	208    302    303
183	278	283    302    303
179	180	184    204    304
179	180	184    279    304
180	184	185    204    304
180	184	185    279    304
180	185	204    205    304
184	185	204    209    304
185	204	205    209    304
185	205	209    210    304
180	185	279    280    304
184	185	279    284    304
185	279	280    284    304
185	280	284    285    304
179	184	204    303    304
179	184	279    303    304
184	204	209    303    304
184	279	284    303    304
180	185	205    304    305
180	185	280    304    305
185	205	210    304    305
185	280	285    304    305
181	182	186    206    306
181	182	186    281    306
182	186	187    206    306
182	186	187    281    306
182	187	206    207    306
186	187	206    211    306
187	206	207    211    306
187	207	211    212    306
182	187	281    282    306
186	187	281    286    306
187	281	282    286    306
187	282	286    287    306
181	182	206    301    306
181	182	281    301    306
182	206	207    301    306
182	281	282    301    306
182	207	301    302    306
182	282	301    302    306
182	183	187    207    307
182	183	187    282    307
183	187	188    207    307
183	187	188    282    307
183	188	207    208    307
187	188	207    212    307
188	207	208    212    307
188	208	212    213    307
183	188	282    283    307
187	188	282    287    307
188	282	283    287    307
188	283	287    288    307
182	183	207    302    307
182	183	282    302    307
183	207	208    302    307
183	282	283    302    307
183	208	302    303    307
183	283	302    303    307
182	187	207    306    307
182	187	282    306    307
187	207	212    306    307
187	282	287    306    307
182	207	302    306    307
182	282	302    306    307
183	184	188    208    308
183	184	188    283    308
184	188	189    208    308
184	188	189    283    308
184	189	208    209    308
188	189	208    213    308
189	208	209    213    308
189	209	213    214    308
184	189	283    284    308
188	189	283    288    308
189	283	284    288    308
189	284	288    289    308
183	184	208    303    308
183	184	283    303    308
184	208	209    303    308
184	283	284    303    308
184	209	303    304    308
184	284	303    304    308
183	188	208    307    308
183	188	283    307    308
188	208	213    307    308
188	283	288    307    308
183	208	303    307    308
183	283	303    307    308
184	185	189    209    309
184	185	189    284    309
185	189	190    209    309
185	189	190    284    309
185	190	209    210    309
189	190	209    214    309
190	209	210    214    309
190	210	214    215    309
185	190	284    285    309
189	190	284    289    309
190	284	285    289    309
190	285	289    290    309
184	185	209    304    309
184	185	284    304    309
185	209	210    304    309
185	284	285    304    309
185	210	304    305    309
185	285	304    305    309
184	189	209    308    309
184	189	284    308    309
189	209	214    308    309
189	284	289    308    309
184	209	304    308    309
184	284	304    308    309
185	190	210    309    310
185	190	285    309    310
190	210	215    309    310
190	285	290    309    310
185	210	305    309    310
185	285	305    309    310
186	187	191    211    311
186	187	191    286    311
187	191	192    211    311
187	191	192    286    311
187	192	211    212    311
191	192	211    216    311
192	211	212    216    311
192	212	216    217    311
187	192	286    287    311
191	192	286    291    311
192	286	287    291    311
192	287	291    292    311
186	187	211    306    311
186	187	286    306    311
187	211	212    306    311
187	286	287    306    311
187	212	306    307    311
187	287	306    307    311
187	188	192    212    312
187	188	192    287    312
188	192	193    212    312
188	192	193    287    312
188	193	212    213    312
192	193	212    217    312
193	212	213    217    312
193	213	217    218    312
188	193	287    288    312
192	193	287    292    312
193	287	288    292    312
193	288	292    293    312
187	188	212    307    312
187	188	287    307    312
188	212	213    307    312
188	287	288    307    312
188	213	307    308    312
188	288	307    308    312
187	192	212    311    312
187	192	287    311    312
192	212	217    311    312
192	287	292    311    312
187	212	307    311    312
187	287	307    311    312
188	189	193    213    313
188	189	193    288    313
189	193	194    213    313
189	193	194    288    313
189	194	213    214    313
193	194	213    218    313
194	213	214    218    313
194	214	218    219    313
189	194	288    289    313
193	194	288    293    313
194	288	289    293    313
194	289	293    294    313
188	189	213    308    313
188	189	288    308    313
189	213	214    308    313
189	288	289    308    313
189	214	308    309    313
189	289	308    309    313
188	193	213    312    313
188	193	288    312    313
193	213	218    312    313
193	288	293    312    313
188	213	308    312    313
188	288	308    312    313
189	190	194    214    314
189	190	194    289    314
190	194	195    214    314
190	194	195    289    314
190	195	214    215    314
194	195	214    219    314
195	214	215    219    314
195	215	219    220    314
190	195	289    290    314
194	195	289    294    314
195	289	290    294    314
195	290	294    295    314
189	190	214    309    314
189	190	289    309    314
190	214	215    309    314
190	289	290    309    314
190	215	309    310    314
190	290	309    310    314
189	194	214    313    314
189	194	289    313    314
194	214	219    313    314
194	289	294    313    314
189	214	309    313    314
189	289	309    313    314
190	195	215    314    315
190	195	290    314    315
195	215	220    314    315
195	290	295    314    315
190	215	310    314    315
190	290	310    314    315
191	192	196    216    316
191	192	196    291    316
192	196	197    216    316
192	196	197    291    316
192	197	216    217    316
196	197	216    221    316
197	216	217    221    316
197	217	221    222    316
192	197	291    292    316
196	197	291    296    316
197	291	292    296    316
197	292	296    297    316
191	192	216    311    316
191	192	291    311    316
192	216	217    311    316
192	291	292    311    316
192	217	311    312    316
192	292	311    312    316
192	193	197    217    317
192	193	197    292    317
193	197	198    217    317
193	197	198    292    317
193	198	217    218    317
197	198	217    222    317
198	217	218    222    317
198	218	222    223    317
193	198	292    293    317
197	198	292    297    317
198	292	293    297    317
198	293	297    298    317
192	193	217    312    317
192	193	292    312    317
193	217	218    312    317
193	292	293    312    317
193	218	312    313    317
193	293	312    313    317
192	197	217    316    317
192	197	292    316    317
197	217	222    316    317
197	292	297    316    317
192	217	312    316    317
192	292	312    316    317
193	194	198    218    318
193	194	198    293    318
194	198	199    218    318
194	198	199    293    318
194	199	218    219    318
198	199	218    223    318
199	218	219    223    318
199	219	223    224    318
194	199	293    294    318
198	199	293    298    318
199	293	294    298    318
199	294	298    299    318
193	194	218    313    318
193	194	293    313    318
194	218	219    313    318
194	293	294    313    318
194	219	313    314    318
194	294	313    314    318
193	198	218    317    318
193	198	293    317    318
198	218	223    317    318
198	293	298    317    318
193	218	313    317    318
193	293	313    317    318
194	195	199    219    319
194	195	199    294    319
195	199	200    219    319
195	199	200    294    319
195	200	219    220    319
199	200	219    224    319
200	219	220    224    319
200	220	224    225    319
195	200	294    295    319
199	200	294    299    319
200	294	295    299    319
200	295	299    300    319
194	195	219    314    319
194	195	294    314    319
195	219	220    314    319
195	294	295    314    319
195	220	314    315    319
195	295	314    315    319
194	199	219    318    319
194	199	294    318    319
199	219	224    318    319
199	294	299    318    319
194	219	314    318    319
194	294	314    318    319
195	200	220    319    320
195	200	295    319    320
200	220	225    319    320
200	295	300    319    320
195	220	315    319    320
195	295	315    319    320
196	197	221    316    321
196	197	296    316    321
197	221	222    316    321
197	296	297    316    321
197	222	316    317    321
197	297	316    317    321
197	198	222    317    322
197	198	297    317    322
198	222	223    317    322
198	297	298    317    322
198	223	317    318    322
198	298	317    318    322
197	222	317    321    322
197	297	317    321    322
198	199	223    318    323
198	199	298    318    323
199	223	224    318    323
199	298	299    318    323
199	224	318    319    323
199	299	318    319    323
198	223	318    322    323
198	298	318    322    323
199	200	224    319    324
199	200	299    319    324
200	224	225    319    324
200	299	300    319    324
200	225	319    320    324
200	300	319    320    324
199	224	319    323    324
199	299	319    323    324
200	225	320    324    325
200	300	320    324    325
201	202	206    226    326
201	202	206    301    326
202	206	207    226    326
202	206	207    301    326
202	207	226    227    326
206	207	226    231    326
207	226	227    231    326
207	227	231    232    326
202	207	301    302    326
206	207	301    306    326
207	301	302    306    326
207	302	306    307    326
202	203	207    227    327
202	203	207    302    327
203	207	208    227    327
203	207	208    302    327
203	208	227    228    327
207	208	227    232    327
208	227	228    232    327
208	228	232    233    327
203	208	302    303    327
207	208	302    307    327
208	302	303    307    327
208	303	307    308    327
202	207	227    326    327
202	207	302    326    327
207	227	232    326    327
207	302	307    326    327
203	204	208    228    328
203	204	208    303    328
204	208	209    228    328
204	208	209    303    328
204	209	228    229    328
208	209	228    233    328
209	228	229    233    328
209	229	233    234    328
204	209	303    304    328
208	209	303    308    328
209	303	304    308    328
209	304	308    309    328
203	208	228    327    328
203	208	303    327    328
208	228	233    327    328
208	303	308    327    328
204	205	209    229    329
204	205	209    304    329
205	209	210    229    329
205	209	210    304    329
205	210	229    230    329
209	210	229    234    329
210	229	230    234    329
210	230	234    235    329
205	210	304    305    329
209	210	304    309    329
210	304	305    309    329
210	305	309    310    329
204	209	229    328    329
204	209	304    328    329
209	229	234    328    329
209	304	309    328    329
205	210	230    329    330
205	210	305    329    330
210	230	235    329    330
210	305	310    329    330
206	207	211    231    331
206	207	211    306    331
207	211	212    231    331
207	211	212    306    331
207	212	231    232    331
211	212	231    236    331
212	231	232    236    331
212	232	236    237    331
207	212	306    307    331
211	212	306    311    331
212	306	307    311    331
212	307	311    312    331
206	207	231    326    331
206	207	306    326    331
207	231	232    326    331
207	306	307    326    331
207	232	326    327    331
207	307	326    327    331
207	208	212    232    332
207	208	212    307    332
208	212	213    232    332
208	212	213    307    332
208	213	232    233    332
212	213	232    237    332
213	232	233    237    332
213	233	237    238    332
208	213	307    308    332
212	213	307    312    332
213	307	308    312    332
213	308	312    313    332
207	208	232    327    332
207	208	307    327    332
208	232	233    327    332
208	307	308    327    332
208	233	327    328    332
208	308	327    328    332
207	212	232    331    332
207	212	307    331    332
212	232	237    331    332
212	307	312    331    332
207	232	327    331    332
207	307	327    331    332
208	209	213    233    333
208	209	213    308    333
209	213	214    233    333
209	213	214    308    333
209	214	233    234    333
213	214	233    238    333
214	233	234    238    333
214	234	238    239    333
209	214	308    309    333
213	214	308    313    333
214	308	309    313    333
214	309	313    314    333
208	209	233    328    333
208	209	308    328    333
209	233	234    328    333
209	308	309    328    333
209	234	328    329    333
209	309	328    329    333
208	213	233    332    333
208	213	308    332    333
213	233	238    332    333
213	308	313    332    333
208	233	328    332    333
208	308	328    332    333
209	210	214    234    334
209	210	214    309    334
210	214	215    234    334
210	214	215    309    334
210	215	234    235    334
214	215	234    239    334
215	234	235    239    334
215	235	239    240    334
210	215	309    310    334
214	215	309    314    334
215	309	310    314    334
215	310	314    315    334
209	210	234    329    334
209	210	309    329    334
210	234	235    329    334
210	309	310    329    334
210	235	329    330    334
210	310	329    330    334
209	214	234    333    334
209	214	309    333    334
214	234	239    333    334
214	309	314    333    334
209	234	329    333    334
209	309	329    333    334
210	215	235    334    335
210	215	310    334    335
215	235	240    334    335
215	310	315    334    335
210	235	330    334    335
210	310	330    334    335
211	212	216    236    336
211	212	216    311    336
212	216	217    236    336
212	216	217    311    336
212	217	236    237    336
216	217	236    241    336
217	236	237    241    336
217	237	241    242    336
212	217	311    312    336
216	217	311    316    336
217	311	312    316    336
217	312	316    317    336
211	212	236    331    336
211	212	311    331    336
212	236	237    331    336
212	311	312    331    336
212	237	331    332    336
212	312	331    332    336
212	213	217    237    337
212	213	217    312    337
213	217	218    237    337
213	217	218    312    337
213	218	237    238    337
217	218	237    242    337
218	237	238    242    337
218	238	242    243    337
213	218	312    313    337
217	218	312    317    337
218	312	313    317    337
218	313	317    318    337
212	213	237    332    337
212	213	312    332    337
213	237	238    332    337
213	312	313    332    337
213	238	332    333    337
213	313	332    333    337
212	217	237    336    337
212	217	312    336    337
217	237	242    336    337
217	312	317    336    337
212	237	332    336    337
212	312	332    336    337
213	214	218    238    338
213	214	218    313    338
214	218	219    238    338
214	218	219    313    338
214	219	238    239    338
218	219	238    243    338
219	238	239    243    338
219	239	243    244    338
214	219	313    314    338
218	219	313    318    338
219	313	314    318    338
219	314	318    319    338
213	214	238    333    338
213	214	313    333    338
214	238	239    333    338
214	313	314    333    338
214	239	333    334    338
214	314	333    334    338
213	218	238    337    338
213	218	313    337    338
218	238	243    337    338
218	313	318    337    338
213	238	333    337    338
213	313	333    337    338
214	215	219    239    339
214	215	219    314    339
215	219	220    239    339
215	219	220    314    339
215	220	239    240    339
219	220	239    244    339
220	239	240    244    339
220	240	244    245    339
215	220	314    315    339
219	220	314    319    339
220	314	315    319    339
220	315	319    320    339
214	215	239    334    339
214	215	314    334    339
215	239	240    334    339
215	314	315    334    339
215	240	334    335    339
215	315	334    335    339
214	219	239    338    339
214	219	314    338    339
219	239	244    338    339
219	314	319    338    339
214	239	334    338    339
214	314	334    338    339
215	220	240    339    340
215	220	315    339    340
220	240	245    339    340
220	315	320    339    340
215	240	335    339    340
215	315	335    339    340
216	217	221    241    341
216	217	221    316    341
217	221	222    241    341
217	221	222    316    341
217	222	241    242    341
221	222	241    246    341
222	241	242    246    341
222	242	246    247    341
217	222	316    317    341
221	222	316    321    341
222	316	317    321    341
222	317	321    322    341
216	217	241    336    341
216	217	316    336    341
217	241	242    336    341
217	316	317    336    341
217	242	336    337    341
217	317	336    337    341
217	218	222    242    342
217	218	222    317    342
218	222	223    242    342
218	222	223    317    342
218	223	242    243    342
222	223	242    247    342
223	242	243    247    342
223	243	247    248    342
218	223	317    318    342
222	223	317    322    342
223	317	318    322    342
223	318	322    323    342
217	218	242    337    342
217	218	317    337    342
218	242	243    337    342
218	317	318    337    342
218	243	337    338    342
218	318	337    338    342
217	222	242    341    342
217	222	317    341    342
222	242	247    341    342
222	317	322    341    342
217	242	337    341    342
217	317	337    341    342
218	219	223    243    343
218	219	223    318    343
219	223	224    243    343
219	223	224    318    343
219	224	243    244    343
